1604899800000,451.83000000,453.61000000,451.31000000,453.49000000,5740.51466000,1604900699999,2596935.52343290,2759,3274.74595000,1481731.31195580,0
1604900700000,453.49000000,453.51000000,452.27000000,453.22000000,6072.24136000,1604901599999,2750745.34232380,2384,2500.33498000,1132765.09460820,0
1604901600000,453.19000000,453.20000000,452.11000000,452.14000000,4157.37882000,1604902499999,1881236.39235070,1794,1852.46003000,838289.87918470,0
1604902500000,452.14000000,452.90000000,450.09000000,450.71000000,5070.28115000,1604903399999,2290102.56236440,2375,2198.33828000,992753.67731530,0
1604903400000,450.74000000,451.27000000,449.31000000,450.72000000,7744.64484000,1604904299999,3487260.35078060,3068,4262.31090000,1919204.18345350,0
1604904300000,450.71000000,450.72000000,449.00000000,449.52000000,7788.74689000,1604905199999,3502115.54549870,2539,4024.85071000,1809475.37153680,0
1604905200000,449.50000000,450.73000000,448.32000000,450.55000000,8702.35584000,1604906099999,3914603.65243970,3458,4214.07973000,1895781.45963830,0
1604906100000,450.54000000,450.74000000,449.29000000,450.27000000,3838.40277000,1604906999999,1727575.12432410,2015,1907.54519000,858577.99022040,0
1604907000000,450.28000000,451.18000000,450.06000000,450.63000000,5617.55671000,1604907899999,2531889.64182360,2304,3227.17520000,1454591.36151250,0
1604907900000,450.62000000,450.62000000,443.67000000,444.85000000,25311.97398000,1604908799999,11302448.34984610,10624,9428.78230000,4209801.23339520,0
1604908800000,444.80000000,446.76000000,444.50000000,446.10000000,12282.65972000,1604909699999,5473265.51388730,4975,6475.53054000,2885640.00597240,0
1604909700000,446.19000000,446.20000000,441.51000000,442.90000000,20717.16992000,1604910599999,9200439.43536600,7560,8689.01026000,3859081.57539360,0
1604910600000,442.85000000,446.99000000,440.50000000,446.38000000,21900.01339000,1604911499999,9724182.04126500,8410,11166.45994000,4961554.98100030,0
1604911500000,446.35000000,448.50000000,446.35000000,447.96000000,14491.51464000,1604912399999,6486900.28488030,5513,7369.90842000,3299169.82218630,0
1604912400000,447.89000000,449.66000000,447.21000000,449.47000000,11003.65524000,1604913299999,4935837.69576090,4466,5949.50790000,2668812.15448070,0
1604913300000,449.46000000,450.18000000,448.15000000,448.84000000,9264.33817000,1604914199999,4163959.15161790,3813,5092.57897000,2289128.80912100,0
1604914200000,448.85000000,450.50000000,448.50000000,449.00000000,7272.91970000,1604915099999,3267562.95667690,3375,3888.74290000,1747189.64728520,0
1604915100000,449.01000000,451.49000000,448.41000000,450.14000000,9307.00605000,1604915999999,4187774.24265460,4085,5247.48509000,2360609.87247370,0
1604916000000,450.15000000,452.90000000,450.05000000,452.17000000,8573.56321000,1604916899999,3871310.59576870,4499,5055.32114000,2282905.57694710,0
1604916900000,452.12000000,452.63000000,451.06000000,451.37000000,6958.61093000,1604917799999,3143547.74879340,2933,3552.55373000,1604954.54945900,0
1604917800000,451.38000000,452.48000000,450.22000000,452.34000000,6981.65266000,1604918699999,3148795.91159940,4530,3137.35364000,1415207.35756150,0
1604918700000,452.32000000,453.58000000,451.95000000,452.36000000,7758.99446000,1604919599999,3512494.23360180,3360,4047.63962000,1832424.41204210,0
